incident_num,defendant_id,incident_date,arraignment_date,preAct164,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,def_gender,def_race,judge_id,,,
17BU021055,Defendant273,2017-08-16,2017-10-01,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,2,0,0,Male,Black,Judge14,,,
17BU023006,Defendant987,2017-09-03,2017-10-01,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge14,,,
17BU026084,Defendant579,2017-10-04,2017-10-05,1,Probation-Parole Violation,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
17BU026112,Defendant887,2017-10-04,2017-10-05,1,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Female,White,Judge10,,,
17BU024547,Defendant890,2017-09-18,2017-10-05,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,
17BU023062,Defendant367,2017-09-04,2017-10-05,1,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,1,250,Bail,,1,0,Male,Black,Judge10,,,
17BU024331,Defendant1039,2017-09-16,2017-10-05,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge10,,
17BU023783,Defendant489,2017-09-11,2017-10-10,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge12,,,
17BU025075,Defendant825,2017-09-23,2017-10-10,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,,,
17BU026500,Defendant928,2017-10-09,2017-10-10,1,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,,,
17BU026792,Defendant46,2017-10-12,2017-10-16,1,Disorderly Conduct - All Other,2,0,1,0,0,No Bail,4,0,1,Female,White,Judge10,,,
17BU026447,Defendant385,2017-10-08,2017-10-16,1,Burglary,2,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU025480,Defendant19,2017-09-18,2017-10-17,1,Drugs - Depressant, Stimulant, And Narcotic Possession >100 X Dose,1,1,0,0,0,No Bail,1,0,0,Male,White,Judge10,
17BU025925,Defendant102,2017-10-02,2017-10-19,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,,,
17BU024477,Defendant25,2017-09-18,2017-10-19,1,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,,,
17BU026808,Defendant440,2017-10-13,2017-10-19,1,Violation Of Conditions Of Release (Other),4,0,0,0,0,No Bail,1,0,0,Female,White,Judge14,,,
17BU023976,Defendant454,2017-08-08,2017-10-19,1,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,4,Male,White,Judge10,,,
17BU027522,Defendant41,2017-10-19,2017-10-23,1,Domestic Assault,2,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
17A104843,Defendant902,2017-10-21,2017-10-23,1,Aggravated Assault,3,1,0,0,0,No Bail,1,0,0,Male,White,Judge10,,,
17BU0012294,Defendant61,2017-10-07,2017-10-24,1,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,,,
17BU026215,Defendant292,2017-10-05,2017-10-24,1,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
17BU005237,Defendant200,2017-03-14,2017-10-24,1,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,,,
17BU027838,Defendant339,2017-10-25,2017-10-25,1,Petit Larceny Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,,,
17BU027788,Defendant873,2017-10-24,2017-10-26,1,Simple Assault,2,0,1,0,0,No Bail,4,0,0,Female,White,Judge1,,,
16BU036405,Defendant564,2016-12-22,2017-10-26,1,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,White,Judge1,,,
17BU028215,Defendant724,2017-10-28,2017-10-30,1,Aggravated Assault,1,1,0,1,500,Bail,5,0,0,Female,White,Judge1,,,
17BU028298,Defendant260,2017-10-29,2017-10-30,1,Violation Of An Abuse Prevention Order,2,0,0,1,500,Bail,6,0,2,Male,White,Judge1,,,
17BU028385,Defendant253,2017-10-30,2017-10-31,1,Driving Under The Influence, First Offense,1,0,0,1,500,Bail,1,0,0,Male,White,Judge10,,
17BU0026471,Defendant70,2017-10-09,2017-10-31,1,Drugs - Depressant, Stimulant, And Narcotic - Sale > 100 X Dose,1,1,0,1,1000,Bail,3,0,1,Male,White,Judge10,
17BU028134,Defendant757,2017-10-28,2017-10-31,1,Aggravated Assault,3,1,0,0,0,No Bail,3,0,0,Female,White,Judge10,,,
17BU028391,Defendant928,2017-10-30,2017-11-02,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,2,Male,White,Judge2,,,
17BU027379,Defendant811,2017-10-19,2017-11-02,1,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,0,0,Male,White,Judge2,,,
17BU027158,Defendant168,2017-10-17,2017-11-02,1,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Female,White,Judge2,,,
17BU026650,Defendant163,2017-10-29,2017-11-06,1,Drugs - Cocaine, Sale >2.5 Gm,2,1,0,0,0,No Bail,3,0,0,Male,White,Judge4,,
17BU028717,Defendant1036,2017-11-04,2017-11-06,1,Aggravated Assault,1,1,0,0,0,No Bail,7,0,0,Male,White,Judge4,,,
17BU027578,Defendant80,2017-10-21,2017-11-07,1,Disorderly Conduct - All Other,1,0,1,1,250,Bail,1,1,0,Male,White,Judge10,,,
17BU02703,Defendant491,2017-10-15,2017-11-07,1,Unlawful Trespass (Misdemeanor),2,0,1,1,250,Bail,1,1,0,Male,Black,Judge10,,,
17BU021415,Defendant462,2017-08-19,2017-11-07,1,Lewd And Lascivious Conduct,1,1,0,0,0,Remanded,4,0,0,Male,Black,Judge10,,,
17BU027969,Defendant523,2017-10-26,2017-11-09,1,Drugs - Heroin, Sale Felony,3,1,0,0,0,No Bail,3,0,0,Male,Black,Judge19,,
17BU029237,Defendant131,2017-11-11,2017-11-13,1,Violation Of An Abuse Prevention Order,1,0,0,1,500,Bail,5,0,0,Male,White,Judge1,,,
17BU029375,Defendant445,2017-11-13,2017-11-14,1,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Male,Other,Judge10,,,
17BU027139,Defendant844,2017-10-16,2017-11-14,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,1,Female,Black,Judge10,,,
17BU028027,Defendant585,2017-10-27,2017-11-14,1,Driving Under The Influence; Second And Subsequent Offense,2,0,0,0,0,No Bail,4,0,0,Male,Black,Judge10,,,
17BU028323,Defendant454,2017-10-30,2017-11-14,1,Stolen Property Receiving (Possession Of) Stolen Property (Felony),1,1,0,1,10000,Bail,3,0,6,Male,White,Judge10,,,
17UV007754,Defendant454,2017-09-27,2017-11-14,1,Identity Theft,3,1,0,1,10000,Bail,4,0,7,Male,White,Judge10,,,
17BU025935,Defendant398,2017-10-03,2017-11-16,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge2,,
17BU029836,Defendant335,2017-11-20,2017-11-20,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU027696,Defendant1015,2017-10-16,2017-11-21,1,Retail Theft (Misd),2,0,1,1,1500,Bail,,0,1,Female,White,Judge1,,,
17BU029799,Defendant173,2017-11-19,2017-11-21,1,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge1,,,
17BU029242,Defendant29,2017-11-21,2017-11-21,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Male,Asian,Judge1,,,
17BU026173,Defendant780,2017-10-05,2017-11-22,1,Drugs - Cocaine, Sale <2.5 Gm,2,1,0,0,0,No Bail,3,0,0,Male,Black,Judge12,,
17BU026173,Defendant645,2017-10-05,2017-11-22,1,Drugs - Cocaine, Sale <2.5 Gm,2,1,0,0,0,No Bail,5,0,0,Male,Asian,Judge12,,
17BU030076,Defendant553,2017-11-24,2017-11-27,1,Domestic Assault - 1st Degree Aggravated,5,1,0,0,0,No Bail,1,0,0,Male,Black,Judge10,,,
17BU030121,Defendant915,2017-11-24,2017-11-27,1,Domestic Assault - 2nd Degree Aggravated,4,1,0,1,5000,Bail,5,0,0,Male,White,Judge10,,,
17BU029779,Defendant719,2017-11-19,2017-11-27,1,Violation Of Conditions Of Release (Other),2,0,0,0,0,No Bail,4,0,0,Male,Black,Judge10,,,
17BU02474,Defendant609,2017-09-16,2017-11-27,1,Assault And Robbery,1,1,0,1,5000,Bail,3,0,0,Male,Black,Judge10,,,
17BU029537,Defendant718,2017-11-16,2017-11-27,1,Burglary,2,1,0,1,10000,Bail,3,0,0,Male,White,Judge10,,,
17BU029574,Defendant627,2017-11-16,2017-11-28,1,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge1,,,
17BU029206,Defendant768,2017-11-11,2017-11-28,1,Negligent Operation,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge1,,,
17BU028074,Defendant473,2017-10-27,2017-11-28,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,5,0,0,Female,White,Judge1,,,
17BU029227,Defendant731,2017-11-11,2017-11-30,1,False Alarms To Public Safety,1,0,1,0,0,No Bail,1,0,0,NA,White,Judge18,,,
17BU030208,Defendant452,2017-11-26,2017-11-30,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge18,,,
17BU027939,Defendant541,2017-10-26,2017-12-04,1,Obstruction Of Justice,3,1,0,1,5000,Bail,8,0,0,Male,Asian,Judge10,,,
17BU030594,Defendant69,2017-12-02,2017-12-04,1,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU030572,Defendant94,2017-12-01,2017-12-04,1,Unlawful Mischief (Felony),3,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU030617,Defendant1031,2017-12-02,2017-12-05,1,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
17BU029704,Defendant858,2017-11-18,2017-12-05,1,Drugs - Marijuana, Possession Or Cultivation -Misdemeanor,1,0,1,0,0,No Bail,1,1,0,Male,Black,Judge10,,
17BU030717,Defendant813,2017-12-04,2017-12-05,1,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge10,,,
17BU027939,Defendant637,2017-10-26,2017-12-05,1,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge10,,,
17BU031235,Defendant155,2017-12-10,2017-12-11,1,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,6,0,3,Male,White,Judge10,,,
17BU030083,Defendant375,2017-11-24,2017-12-12,1,Petit Larceny Other,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,,,
17BU029704,Defendant645,2017-11-18,2017-12-12,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,1,Male,Asian,Judge10,,,
17BU031704,Defendant1004,2017-12-16,2017-12-18,1,Drugs - Cocaine, Possession  Misdemeanor,3,0,1,1,3000,Bail,1,0,0,Female,White,Judge10,,
17BU031061,Defendant304,2017-12-18,2017-12-19,1,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,5,0,0,Female,White,Judge10,,,
17BU031698,Defendant344,2017-12-16,2017-12-19,1,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,4,0,1,Male,Black,Judge10,
17BU031941,Defendant552,2017-12-19,2017-12-20,1,Stalking,2,0,0,0,0,No Bail,2,0,0,Female,White,Judge12,,,
17WT007069,Defendant919,2017-11-16,2017-12-20,1,Drugs - Heroin, Possession 200+ Milligrams,2,1,0,1,1000,Bail,1,1,0,Female,White,Judge10,,
17BU010851,Defendant33,2017-05-05,2017-12-21,1,Drugs - Selling Or Dispensing A Regulated Drug With Death Resulting,2,1,0,0,0,No Bail,3,0,0,Female,White,Judge18,,,
17BU031080,Defendant805,2017-12-08,2017-12-21,1,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Male,White,Judge18,,,
17BU031222,Defendant203,2017-12-10,2017-12-28,1,Retail Theft (Misd),1,0,1,0,0,No Bail,1,1,0,Male,White,Judge18,,,
17BU031308,Defendant120,2017-12-28,2017-12-28,1,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge18,,,
17BU032489,Defendant358,2017-12-29,2017-12-29,1,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge12,,,
18BU000040,Defendant358,2018-01-01,2018-01-02,1,Violation Of An Abuse Prevention Order,4,0,0,1,2500,Bail,5,0,1,Male,Black,Judge14,,,
17BU031641,Defendant142,2017-12-15,2018-01-04,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Male,White,Judge2,,
17BU031769,Defendant1051,2017-12-17,2018-01-04,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,1,Male,Black,Judge2,,,
18BU000007,Defendant502,2017-12-09,2018-01-04,1,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge2,,,
18BU000315,Defendant729,2018-01-05,2018-01-05,1,Identity Theft,3,1,0,0,0,No Bail,4,0,0,Female,White,Judge1,,,
17BU031016,Defendant412,2017-12-07,2018-01-09,1,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,1,0,0,Male,White,Judge12,,,
18BU000589,Defendant726,2018-01-09,2018-01-10,1,Stalking,2,0,0,1,500,Bail,5,0,2,Male,White,Judge1,,,
18BU000598,Defendant908,2018-01-09,2018-01-10,1,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge1,,,
17BU026650,Defendant546,2017-10-11,2018-01-11,1,Drugs - Cocaine, Possession >25 Gm,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,,
18BU000122,Defendant558,2018-01-02,2018-01-16,1,Violation Of An Abuse Prevention Order,2,0,0,0,0,No Bail,5,0,0,Male,White,Judge1,,,
18BU000967,Defendant593,2018-01-13,2018-01-16,1,Simple Assault,3,0,1,0,0,No Bail,2,0,0,Male,Black,Judge1,,,
18BU000913,Defendant62,2018-01-13,2018-01-16,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge1,,,
18BU000900,Defendant245,2018-01-13,2018-01-16,1,Domestic Assault,2,0,0,0,0,No Bail,4,0,0,Female,White,Judge1,,,
17BU016295,Defendant124,2017-06-01,2018-01-18,1,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,Asian,Judge14,,,
18BU001457,Defendant527,2018-01-20,2018-01-22,1,Domestic Assault,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge1,,,
18BU000355,Defendant753,2018-01-06,2018-01-23,1,Eluding A Police Officer - Misdemeanor,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,,,
18BU001343,Defendant293,2018-01-19,2018-01-23,1,Attempts (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge12,,,
18BU001272,Defendant933,2018-01-18,2018-01-23,1,Unlawful Trespass (Misdemeanor),1,0,1,1,100,Bail,1,1,0,Female,White,Judge12,,,
17BU030058,Defendant598,2017-11-24,2018-01-25,1,Simple Assault,1,0,1,0,0,No Bail,2,0,0,Male,White,Judge2,,,
17BU032260,Defendant239,2017-12-24,2018-01-25,1,Drugs - Heroin, Possession (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge2,,
18BU00315,Defendant729,2018-01-15,2018-01-25,1,False Information To A Police Officer,1,0,1,0,0,No Bail,1,1,1,Female,White,Judge2,,,
17BU031228,Defendant630,2017-12-10,2018-01-25,1,Simple Assault,1,0,1,1,500,Bail,1,1,0,Male,White,Judge2,,,
17BU031383,Defendant343,2017-12-13,2018-01-25,1,Petit Larceny From Other Location,1,0,1,0,0,No Bail,1,1,0,Female,Black,Judge2,,,
17BU032193,Defendant901,2017-12-23,2018-01-25,1,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,1,500,Bail,1,1,0,Male,Black,Judge14,,
18BU000041,Defendant582,2018-01-01,2018-01-26,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,,,
18BU001351,Defendant673,2018-01-19,2018-02-01,1,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,1,0,0,Male,White,Judge14,,,
18BU0012024,Defendant85,2018-01-14,2018-02-01,1,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,1,0,0,Female,White,Judge14,,
18BU001556,Defendant285,2018-01-21,2018-02-01,1,Unlawful Mischief (Misdemeanor),4,0,1,0,0,No Bail,5,0,0,Female,White,Judge14,,,
18BU000192,Defendant458,2018-01-13,2018-02-01,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,1,0,Female,White,Judge14,,
18BU002327,Defendant850,2017-10-26,2018-02-01,1,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,5,0,0,Male,White,Judge14,,,
18BU002567,Defendant310,2018-02-04,2018-02-05,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,,
18BU002560,Defendant201,2018-02-03,2018-02-05,1,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge10,,,
18BU002385,Defendant1053,2018-02-02,2018-02-05,1,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge1,,,
18BU000498,Defendant500,2018-01-08,2018-02-08,1,Theft Of Services (Misdemeanor),1,0,1,1,100,Bail,1,1,1,Female,White,Judge14,,,
18BU002818,Defendant14,2018-02-07,2018-02-12,1,Domestic Assault,2,0,0,0,0,No Bail,3,0,0,Male,Black,Judge12,,,
18BU001158,Defendant203,2018-01-16,2018-02-13,1,Retail Theft (Misd),4,0,1,0,0,No Bail,3,0,3,Male,White,Judge10,,,
17BU017529,Defendant54,2018-02-13,2018-02-14,1,Drugs - Cocaine, Possession  >2.5 Gm,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge12,,
18BU001699,Defendant995,2018-01-23,2018-02-15,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge14,,,
18BU003158,Defendant387,2018-02-13,2018-02-15,1,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,NA,Black,Judge14,,,
18BU002562,Defendant66,2018-02-03,2018-02-20,1,Aggravated Assault,2,1,0,1,1000,Bail,5,0,0,Male,White,Judge1,,,
18BU003456,Defendant1049,2018-02-16,2018-02-21,1,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Male,Black,Judge12,,,
18BU003782,Defendant827,2018-02-21,2018-02-21,1,Aggravated Assault,1,1,0,0,0,No Bail,6,0,0,Male,White,Judge12,,,
18BU003703,Defendant238,2018-02-19,2018-02-21,1,Domestic Assault - 1st Degree Aggravated,3,1,0,0,0,No Bail,7,0,0,Female,White,Judge12,,,
18BU001960,Defendant1003,2018-01-26,2018-02-22,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Female,White,Judge14,,
18BU003364,Defendant356,2018-02-15,2018-02-22,1,Disorderly Conduct - All Other,1,0,1,1,250,Bail,1,1,0,Male,White,Judge14,,,
18BU003885,Defendant414,2018-02-22,2018-02-22,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,1,0,0,Male,White,Judge14,,,
18BU004041,Defendant303,2018-02-24,2018-02-26,1,Petit Larceny - Shoplifting,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge10,,,
18BU004179,Defendant631,2018-02-26,2018-02-27,1,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,9,0,2,Male,Black,Judge10,,,
18BU004231,Defendant201,2018-02-26,2018-02-27,1,Domestic Assault - 2nd Degree Aggravated,1,1,0,0,0,No Bail,6,0,1,Male,Black,Judge10,,,
18ES00373,Defendant745,2018-02-05,2018-02-27,1,Burglary,1,1,0,1,25000,Bail,,0,0,Male,White,Judge10,,,
18SB001384,Defendant416,2018-02-03,2018-03-01,1,False Pretenses,1,0,1,1,100,Bail,1,1,0,Female,White,Judge14,,,
18BU001108,Defendant595,2018-01-18,2018-03-01,1,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU002921,Defendant665,2018-02-09,2018-03-01,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,,
17BU029671,Defendant259,2018-03-01,2018-03-01,1,Retail Theft (Misd),2,0,1,0,0,No Bail,1,0,0,Male,Black,Judge14,,,
18BU004463,Defendant335,2018-03-02,2018-03-02,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,5,0,1,Male,White,Judge1,,,
18BU004762,Defendant737,2018-03-06,2018-03-07,1,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,3,0,1,Male,White,Judge1,
18BU004779,Defendant202,2018-03-06,2018-03-07,1,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Black,Judge1,,,
18BU003565,Defendant368,2018-02-18,2018-03-08,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Male,White,Judge14,,,
18BU004805,Defendant211,2018-03-06,2018-03-09,1,False Information To A Police Officer,2,0,1,0,0,No Bail,1,0,0,Female,White,Judge12,,,
18BU0005152,Defendant838,2018-03-11,2018-03-15,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,,,
18BU0003710,Defendant525,2018-02-19,2018-03-15,1,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge4,,,
18BU005463,Defendant58,2018-03-15,2018-03-16,1,Assault And Robbery,1,1,0,0,0,No Bail,5,0,1,Male,White,Judge4,,,
18BU005735,Defendant53,2018-03-19,2018-03-20,1,Violation Of Conditions Of Release (Other),1,0,0,1,10000,Bail,3,0,2,Male,White,Judge10,,,
18SB003049,Defendant919,2018-03-19,2018-03-20,1,Drugs - Heroin, Possession 200+ Milligrams,1,1,0,1,250000,Bail,,1,1,Female,White,Judge10,,
18BU005808,Defendant905,2018-03-20,2018-03-20,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,1,0,1,Male,White,Judge10,,,
18BU004892,Defendant448,2018-03-08,2018-03-22,1,False Information To A Police Officer,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,,
18BU005918,Defendant359,2018-03-22,2018-03-22,1,Drugs - Marijuana, Possession Or Cultivation -Misdemeanor,2,0,1,1,500,Bail,2,0,0,Male,Hispanic,Judge10,,
18BU006101,Defendant1055,2018-03-23,2018-03-26,1,Sexual Offense Aggravated Sexual Assault Of A Child,1,1,0,0,0,Remanded,,0,0,Male,White,Judge6,,,
18BU006243,Defendant135,2018-03-26,2018-03-26,1,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,White,Judge6,,,
18BU006313,Defendant784,2018-03-27,2018-03-27,1,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Female,White,Judge1,,,
18BU005910,Defendant1040,2018-03-21,2018-03-27,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,5,0,0,Male,White,Judge1,,,
18BU003838,Defendant767,2018-02-21,2018-03-27,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,5,0,1,Male,White,Judge1,,,
18BU004944,Defendant118,2018-03-03,2018-03-27,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,1,Female,White,Judge1,,,
17BU014175,Defendant90,2017-06-09,2018-03-27,1,Driving With A Criminally Suspended License,1,0,1,1,250,Bail,1,1,0,Female,White,Judge1,,,
18BU004159,Defendant1010,2018-03-26,2018-03-29,1,Negligent Operation,2,0,1,0,0,No Bail,2,0,0,Male,White,Judge14,,,
18BU004883,Defendant624,2018-03-07,2018-03-29,1,Resisting Arrest,2,0,1,0,0,No Bail,1,1,1,Male,White,Judge14,,,
18BU006643,Defendant401,2018-03-31,2018-04-02,1,Grand Larceny,4,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
18BU006784,Defendant118,2018-03-03,2018-04-02,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,3,0,2,Female,White,Judge10,,,
17BU023922,Defendant515,2017-09-13,2018-04-02,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,2,Female,White,Judge14,,,
18BU001343,Defendant293,2018-01-19,2018-04-03,1,Simple Assault,1,0,1,1,200,Bail,1,1,3,Female,White,Judge14,,,
17BU013189,Defendant643,2017-05-30,2018-04-03,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,1,Male,White,Judge14,,,
18BU004046,Defendant677,2018-02-24,2018-04-03,1,Driving With A Criminally Suspended License,1,0,1,1,100,Bail,1,1,2,Male,White,Judge14,,,
18BU006846,Defendant944,2018-04-02,2018-04-03,1,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,2,0,0,Female,White,Judge14,,,
18BU007180,Defendant932,2018-04-07,2018-04-09,1,Fugitive From Justice (Arrest Prior To Requisition),1,1,0,1,50000,Bail,,0,0,Male,White,Judge14,,,
18CC003647,Defendant302,2018-04-08,2018-04-09,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,3,0,0,Female,White,Judge14,,
17BU028707,Defendant104,2017-11-04,2018-04-10,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge10,,,
18BU007443,Defendant203,2018-04-11,2018-04-12,1,Drugs - Depressant, Stimulant, And Narcotic Possession Misdemeanor,1,0,1,0,0,No Bail,4,0,5,Male,White,Judge9,
18BU003247,Defendant930,2018-02-14,2018-04-12,1,Drugs - Cocaine, Possession  >2.5 Gm,7,1,0,0,0,No Bail,8,0,0,Male,White,Judge9,,
18BU003247,Defendant826,2018-02-14,2018-04-12,1,Drugs - Cocaine, Sale <2.5 Gm,4,1,0,0,0,No Bail,6,0,0,Female,White,Judge9,,
18SB003902,Defendant285,2018-04-10,2018-04-12,1,Burglary,6,1,0,0,0,Remanded,1,0,1,Female,White,Judge9,,,
18BU004127,Defendant102,2018-02-25,2018-04-12,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,2,Male,White,Judge9,,,
18BU007205,Defendant901,2018-04-07,2018-04-13,1,Assault And Robbery,1,1,0,1,20000,Bail,5,0,2,Male,Black,Judge10,,,
18BU007533,Defendant733,2018-04-12,2018-04-13,1,Larceny From A Person,3,1,0,0,0,No Bail,6,0,0,Male,White,Judge10,,,
18BU006708,Defendant678,2018-04-01,2018-04-17,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Female,Black,Judge10,,,
17BU028862,Defendant751,2017-11-16,2018-04-17,1,Simple Assault,1,0,1,0,0,No Bail,,0,0,Male,White,Judge10,,,
18BU006555,Defendant450,2018-03-30,2018-04-17,1,Grossly Negligent Operation,1,0,1,1,200,Bail,1,1,0,Female,White,Judge10,,,
