Agency,"Sorted Race","Driver Area",Race,Year,"Agency Type","Full Agency","Enough Traffic Stops","Traffic Stop Count","Traffic Stop Count All Races","Arrest Counts","Ticket Counts","Warning Counts",MaleStopsForYear,"White Stops","White Male Stops","% of Drivers","Traffic Stop %","Traffic Stop vs Pop Share","100 Percent",Arrests,Tickets,Warnings,"White Arrests","White Tickets","White Warnings","Males as % of Stops","White Male Stop %",StopDisparityDiffZScore,MalesDiffZScore,ArrestDiffZScore,TicketDiffZScore,WarningDiffZScore,"Agencies Included",RaceBarStyle,ToolTip,County,"Stops w/ Search (Any) Count","Stops w/ Search (Any) + Contraband Count","Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","Stops w/ Search (Any) + Contraband + Arrest Count","White Stops w/ Search (Any) Count","White Stops w/ Search (Any) + Contraband Count","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","White Stops w/ Search (Any) + Contraband + Arrest Count","Stops w/ Search (Any) Pct","Stops w/ Search (Any) + Contraband Pct","Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","Stops w/ Search (Any) + Contraband + Arrest Pct","White Stops w/ Search (PC/RS) Pct","White Stops w/ Search (Any) + Contraband Pct","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","White Stops w/ Search (Any) + Contraband + Arrest Pct"
"Brattleboro Police","1 - White",Brattleboro," White",2015,police,"Brattleboro Police",TRUE,3251,3372,0,530,2711,1833,3251,1833,0.9550000,0.964,1.010,1,0.0000,0.1630,0.8339,0.0000,0.1630,0.8339,0.5638,0.5638,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58ACFA,Unused,"Windham County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Brattleboro Police","2 - Black",Brattleboro," Black",2015,police,"Brattleboro Police",TRUE,62,3372,0,18,44,44,3251,1833,0.0220000,0.018,0.836,1,0.0000,0.2903,0.7097,0.0000,0.1630,0.8339,0.7097,0.5638,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58FAAC,Unused,"Windham County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Brattleboro Police","3 - Asian",Brattleboro," Asian",2015,police,"Brattleboro Police",TRUE,33,3372,0,4,29,22,3251,1833,0.0180000,0.010,0.544,1,0.0000,0.1212,0.8788,0.0000,0.1630,0.8339,0.6667,0.5638,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#9F81F7,Unused,"Windham County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Brattleboro Police","5 - Hispanic",Brattleboro," Hispanic",2015,police,"Brattleboro Police",TRUE,26,3372,0,4,22,16,3251,1833,0.0050000,0.008,1.542,1,0.0000,0.1538,0.8462,0.0000,0.1630,0.8339,0.6154,0.5638,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#F7D358,Unused,"Windham County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Brattleboro Police","1 - White",Brattleboro," White",2016,police,"Brattleboro Police",TRUE,2091,2172,30,184,1772,1113,2091,1113,0.9550000,0.963,1.008,1,0.0143,0.0880,0.8474,0.0143,0.0880,0.8474,0.5323,0.5323,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58ACFA,Unused,"Windham County",21,13,11,7,21,13,11,7,0.010,0.619,0.524,0.333,0.010,0.619,0.524,0.333
"Brattleboro Police","2 - Black",Brattleboro," Black",2016,police,"Brattleboro Police",TRUE,46,2172,5,13,26,29,2091,1113,0.0220000,0.021,0.963,1,0.1087,0.2826,0.5652,0.0143,0.0880,0.8474,0.6304,0.5323,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58FAAC,Unused,"Windham County",3,2,2,1,21,13,11,7,0.065,0.667,0.667,0.333,0.010,0.619,0.524,0.333
"Brattleboro Police","3 - Asian",Brattleboro," Asian",2016,police,"Brattleboro Police",FALSE,18,2172,0,0,0,8,2091,1113,0.0180000,0.008,0.460,1,,,,0.0143,0.0880,0.8474,,0.5323,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#9F81F7,Unused,"Windham County",0,0,0,0,21,13,11,7,0.000,0.000,0.000,0.000,0.010,0.619,0.524,0.333
"Brattleboro Police","5 - Hispanic",Brattleboro," Hispanic",2016,police,"Brattleboro Police",FALSE,17,2172,0,0,0,11,2091,1113,0.0050000,0.008,1.565,1,,,,0.0143,0.0880,0.8474,,0.5323,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#F7D358,Unused,"Windham County",0,0,0,0,21,13,11,7,0.000,0.000,0.000,0.000,0.010,0.619,0.524,0.333
"Brattleboro Police","1 - White",Brattleboro," White",2017,police,"Brattleboro Police",TRUE,4848,5136,61,554,4181,2686,4848,2686,0.9550000,0.944,0.988,1,0.0126,0.1143,0.8624,0.0126,0.1143,0.8624,0.5540,0.5540,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58ACFA,Unused,"Windham County",15,8,5,2,15,8,5,2,0.003,0.533,0.333,0.133,0.003,0.533,0.333,0.133
"Brattleboro Police","2 - Black",Brattleboro," Black",2017,police,"Brattleboro Police",TRUE,161,5136,8,36,117,102,4848,2686,0.0220000,0.031,1.425,1,0.0497,0.2236,0.7267,0.0126,0.1143,0.8624,0.6335,0.5540,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58FAAC,Unused,"Windham County",4,1,1,1,15,8,5,2,0.025,0.250,0.250,0.250,0.003,0.533,0.333,0.133
"Brattleboro Police","3 - Asian",Brattleboro," Asian",2017,police,"Brattleboro Police",TRUE,67,5136,0,6,59,39,4848,2686,0.0180000,0.013,0.725,1,0.0000,0.0896,0.8806,0.0126,0.1143,0.8624,0.5821,0.5540,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#9F81F7,Unused,"Windham County",0,0,0,0,15,8,5,2,0.000,0.000,0.000,0.000,0.003,0.533,0.333,0.133
"Brattleboro Police","5 - Hispanic",Brattleboro," Hispanic",2017,police,"Brattleboro Police",TRUE,58,5136,3,9,46,43,4848,2686,0.0050000,0.011,2.259,1,0.0517,0.1552,0.7931,0.0126,0.1143,0.8624,0.7414,0.5540,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#F7D358,Unused,"Windham County",0,0,0,0,15,8,5,2,0.000,0.000,0.000,0.000,0.003,0.533,0.333,0.133
"Brattleboro Police","1 - White",Brattleboro," White",2018,police,"Brattleboro Police",TRUE,3092,3307,35,309,2657,1715,3092,1715,0.9550000,0.935,0.979,1,0.0113,0.0999,0.8593,0.0113,0.0999,0.8593,0.5547,0.5547,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58ACFA,Unused,"Windham County",9,2,2,2,9,2,2,2,0.003,0.222,0.222,0.222,0.003,0.222,0.222,0.222
"Brattleboro Police","2 - Black",Brattleboro," Black",2018,police,"Brattleboro Police",TRUE,124,3307,7,31,81,92,3092,1715,0.0220000,0.037,1.704,1,0.0565,0.2500,0.6532,0.0113,0.0999,0.8593,0.7419,0.5547,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58FAAC,Unused,"Windham County",5,2,2,1,9,2,2,2,0.040,0.400,0.400,0.200,0.003,0.222,0.222,0.222
"Brattleboro Police","3 - Asian",Brattleboro," Asian",2018,police,"Brattleboro Police",TRUE,41,3307,0,5,33,25,3092,1715,0.0180000,0.012,0.689,1,0.0000,0.1220,0.8049,0.0113,0.0999,0.8593,0.6098,0.5547,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#9F81F7,Unused,"Windham County",1,0,0,0,9,2,2,2,0.024,0.000,0.000,0.000,0.003,0.222,0.222,0.222
"Brattleboro Police","5 - Hispanic",Brattleboro," Hispanic",2018,police,"Brattleboro Police",TRUE,49,3307,1,6,41,39,3092,1715,0.0050000,0.015,2.963,1,0.0204,0.1224,0.8367,0.0113,0.0999,0.8593,0.7959,0.5547,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#F7D358,Unused,"Windham County",1,0,0,0,9,2,2,2,0.020,0.000,0.000,0.000,0.003,0.222,0.222,0.222
"Brattleboro Police","1 - White",Brattleboro," White",2019,police,"Brattleboro Police",TRUE,3299,3505,11,346,3049,1834,3299,1834,0.9550000,0.941,0.986,1,0.0033,0.1049,0.9242,0.0033,0.1049,0.9242,0.5559,0.5559,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58ACFA,Unused,"Windham County",12,5,3,2,12,5,3,2,0.004,0.417,0.250,0.167,0.004,0.417,0.250,0.167
"Brattleboro Police","2 - Black",Brattleboro," Black",2019,police,"Brattleboro Police",TRUE,142,3505,1,26,129,98,3299,1834,0.0220000,0.041,1.842,1,0.0070,0.1831,0.9085,0.0033,0.1049,0.9242,0.6901,0.5559,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#58FAAC,Unused,"Windham County",4,1,0,0,12,5,3,2,0.028,0.250,0.000,0.000,0.004,0.417,0.250,0.167
"Brattleboro Police","3 - Asian",Brattleboro," Asian",2019,police,"Brattleboro Police",TRUE,28,3505,1,7,22,16,3299,1834,0.0180000,0.008,0.444,1,0.0357,0.2500,0.7857,0.0033,0.1049,0.9242,0.5714,0.5559,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#9F81F7,Unused,"Windham County",1,0,0,0,12,5,3,2,0.036,0.000,0.000,0.000,0.004,0.417,0.250,0.167
"Brattleboro Police","5 - Hispanic",Brattleboro," Hispanic",2019,police,"Brattleboro Police",TRUE,35,3505,0,5,32,27,3299,1834,0.0050000,0.010,1.997,1,0.0000,0.1429,0.9143,0.0033,0.1049,0.9242,0.7714,0.5559,0.0,0.0,0.0,0.0,0.0,"Brattleboro Police",#F7D358,Unused,"Windham County",0,0,0,0,12,5,3,2,0.000,0.000,0.000,0.000,0.004,0.417,0.250,0.167
"Bristol Police","1 - White",Bristol," White",2014,police,"Bristol Police",TRUE,68,71,2,42,22,45,68,45,0.9510000,0.958,1.007,1,0.0294,0.6176,0.3235,0.0294,0.6176,0.3235,0.6618,0.6618,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58ACFA,Unused,"Addison County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bristol Police","2 - Black",Bristol," Black",2014,police,"Bristol Police",FALSE,3,71,0,0,0,1,68,45,0.0240000,0.042,1.761,1,,,,0.0294,0.6176,0.3235,,0.6618,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58FAAC,Unused,"Addison County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bristol Police","1 - White",Bristol," White",2015,police,"Bristol Police",TRUE,283,286,3,216,58,173,283,173,0.9510000,0.990,1.040,1,0.0106,0.7633,0.2049,0.0106,0.7633,0.2049,0.6113,0.6113,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58ACFA,Unused,"Addison County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bristol Police","2 - Black",Bristol," Black",2015,police,"Bristol Police",FALSE,2,286,0,0,0,0,283,173,0.0240000,0.007,0.291,1,,,,0.0106,0.7633,0.2049,,0.6113,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58FAAC,Unused,"Addison County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bristol Police","5 - Hispanic",Bristol," Hispanic",2015,police,"Bristol Police",FALSE,1,286,0,0,0,1,283,173,0.0120000,0.003,0.291,1,,,,0.0106,0.7633,0.2049,,0.6113,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#F7D358,Unused,"Addison County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bristol Police","1 - White",Bristol," White",2016,police,"Bristol Police",TRUE,111,111,2,66,42,66,111,66,0.9510000,1.000,1.052,1,0.0180,0.5946,0.3784,0.0180,0.5946,0.3784,0.5946,0.5946,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58ACFA,Unused,"Addison County",0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bristol Police","1 - White",Bristol," White",2017,police,"Bristol Police",TRUE,461,471,2,216,244,263,461,263,0.9510000,0.979,1.029,1,0.0043,0.4685,0.5293,0.0043,0.4685,0.5293,0.5705,0.5705,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58ACFA,Unused,"Addison County",13,12,12,1,13,12,12,1,0.028,0.923,0.923,0.077,0.028,0.923,0.923,0.077
"Bristol Police","2 - Black",Bristol," Black",2017,police,"Bristol Police",FALSE,2,471,0,0,0,2,461,263,0.0240000,0.004,0.177,1,,,,0.0043,0.4685,0.5293,,0.5705,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58FAAC,Unused,"Addison County",0,0,0,0,13,12,12,1,0.000,0.000,0.000,0.000,0.028,0.923,0.923,0.077
"Bristol Police","3 - Asian",Bristol," Asian",2017,police,"Bristol Police",FALSE,3,471,0,0,0,2,461,263,0.0120000,0.006,0.531,1,,,,0.0043,0.4685,0.5293,,0.5705,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#9F81F7,Unused,"Addison County",0,0,0,0,13,12,12,1,0.000,0.000,0.000,0.000,0.028,0.923,0.923,0.077
"Bristol Police","5 - Hispanic",Bristol," Hispanic",2017,police,"Bristol Police",FALSE,4,471,0,0,0,4,461,263,0.0120000,0.008,0.708,1,,,,0.0043,0.4685,0.5293,,0.5705,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#F7D358,Unused,"Addison County",0,0,0,0,13,12,12,1,0.000,0.000,0.000,0.000,0.028,0.923,0.923,0.077
"Bristol Police","1 - White",Bristol," White",2018,police,"Bristol Police",TRUE,480,496,3,150,325,286,480,286,0.9510000,0.968,1.018,1,0.0063,0.3125,0.6771,0.0063,0.3125,0.6771,0.5958,0.5958,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58ACFA,Unused,"Addison County",4,3,2,1,4,3,2,1,0.008,0.750,0.500,0.250,0.008,0.750,0.500,0.250
"Bristol Police","2 - Black",Bristol," Black",2018,police,"Bristol Police",FALSE,9,496,0,0,0,6,480,286,0.0240000,0.018,0.756,1,,,,0.0063,0.3125,0.6771,,0.5958,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#58FAAC,Unused,"Addison County",0,0,0,0,4,3,2,1,0.000,0.000,0.000,0.000,0.008,0.750,0.500,0.250
"Bristol Police","3 - Asian",Bristol," Asian",2018,police,"Bristol Police",FALSE,2,496,0,0,0,1,480,286,0.0120000,0.004,0.336,1,,,,0.0063,0.3125,0.6771,,0.5958,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#9F81F7,Unused,"Addison County",0,0,0,0,4,3,2,1,0.000,0.000,0.000,0.000,0.008,0.750,0.500,0.250
"Bristol Police","5 - Hispanic",Bristol," Hispanic",2018,police,"Bristol Police",FALSE,4,496,0,0,0,2,480,286,0.0120000,0.008,0.672,1,,,,0.0063,0.3125,0.6771,,0.5958,0.0,0.0,0.0,0.0,0.0,"Bristol Police",#F7D358,Unused,"Addison County",0,0,0,0,4,3,2,1,0.000,0.000,0.000,0.000,0.008,0.750,0.500,0.250
"Burlington Police","1 - White",Burlington," White",2012,police,"Burlington Police",TRUE,4784,5422,58,1208,3698,2849,4784,2849,0.8730000,0.882,1.011,1,0.0121,0.2525,0.7730,0.0121,0.2525,0.7730,0.5955,0.5955,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",40,29,15,8,40,29,15,8,0.008,0.725,0.375,0.200,0.008,0.725,0.375,0.200
"Burlington Police","2 - Black",Burlington," Black",2012,police,"Burlington Police",TRUE,401,5422,5,137,276,290,4784,2849,0.0640000,0.074,1.156,1,0.0125,0.3416,0.6883,0.0121,0.2525,0.7730,0.7232,0.5955,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",12,7,5,1,40,29,15,8,0.030,0.583,0.417,0.083,0.008,0.725,0.375,0.200
"Burlington Police","3 - Asian",Burlington," Asian",2012,police,"Burlington Police",TRUE,205,5422,2,50,161,140,4784,2849,0.0540000,0.038,0.700,1,0.0098,0.2439,0.7854,0.0121,0.2525,0.7730,0.6829,0.5955,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",0,0,0,0,40,29,15,8,0.000,0.000,0.000,0.000,0.008,0.725,0.375,0.200
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2012,police,"Burlington Police",TRUE,30,5422,0,7,24,19,4784,2849,0.0090000,0.006,0.615,1,0.0000,0.2333,0.8000,0.0121,0.2525,0.7730,0.6333,0.5955,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",1,1,1,0,40,29,15,8,0.033,1.000,1.000,0.000,0.008,0.725,0.375,0.200
"Burlington Police","1 - White",Burlington," White",2013,police,"Burlington Police",TRUE,3908,4461,35,1021,2961,2342,3908,2342,0.8730000,0.876,1.003,1,0.0090,0.2613,0.7577,0.0090,0.2613,0.7577,0.5993,0.5993,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",64,39,28,10,64,39,28,10,0.016,0.609,0.438,0.156,0.016,0.609,0.438,0.156
"Burlington Police","2 - Black",Burlington," Black",2013,police,"Burlington Police",TRUE,330,4461,7,100,237,251,3908,2342,0.0640000,0.074,1.156,1,0.0212,0.3030,0.7182,0.0090,0.2613,0.7577,0.7606,0.5993,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",18,9,7,2,64,39,28,10,0.055,0.500,0.389,0.111,0.016,0.609,0.438,0.156
"Burlington Police","3 - Asian",Burlington," Asian",2013,police,"Burlington Police",TRUE,184,4461,0,38,150,120,3908,2342,0.0540000,0.041,0.764,1,0.0000,0.2065,0.8152,0.0090,0.2613,0.7577,0.6522,0.5993,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",2,1,1,0,64,39,28,10,0.011,0.500,0.500,0.000,0.016,0.609,0.438,0.156
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2013,police,"Burlington Police",TRUE,38,4461,0,10,29,25,3908,2342,0.0090000,0.009,0.946,1,0.0000,0.2632,0.7632,0.0090,0.2613,0.7577,0.6579,0.5993,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",0,0,0,0,64,39,28,10,0.000,0.000,0.000,0.000,0.016,0.609,0.438,0.156
"Burlington Police","1 - White",Burlington," White",2014,police,"Burlington Police",TRUE,4704,5384,32,1219,3615,2888,4704,2888,0.8730000,0.874,1.001,1,0.0068,0.2591,0.7685,0.0068,0.2591,0.7685,0.6139,0.6139,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",31,21,9,0,31,21,9,0,0.007,0.677,0.290,0.000,0.007,0.677,0.290,0.000
"Burlington Police","2 - Black",Burlington," Black",2014,police,"Burlington Police",TRUE,401,5384,4,110,310,290,4704,2888,0.0640000,0.074,1.164,1,0.0100,0.2743,0.7731,0.0068,0.2591,0.7685,0.7232,0.6139,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",8,4,2,1,31,21,9,0,0.020,0.500,0.250,0.125,0.007,0.677,0.290,0.000
"Burlington Police","3 - Asian",Burlington," Asian",2014,police,"Burlington Police",TRUE,234,5384,4,53,182,159,4704,2888,0.0540000,0.043,0.805,1,0.0171,0.2265,0.7778,0.0068,0.2591,0.7685,0.6795,0.6139,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",0,0,0,0,31,21,9,0,0.000,0.000,0.000,0.000,0.007,0.677,0.290,0.000
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2014,police,"Burlington Police",TRUE,38,5384,0,10,28,23,4704,2888,0.0090000,0.007,0.784,1,0.0000,0.2632,0.7368,0.0068,0.2591,0.7685,0.6053,0.6139,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",0,0,0,0,31,21,9,0,0.000,0.000,0.000,0.000,0.007,0.677,0.290,0.000
"Burlington Police","1 - White",Burlington," White",2015,police,"Burlington Police",TRUE,4131,4834,61,1137,2964,2384,4131,2384,0.8730000,0.855,0.979,1,0.0148,0.2752,0.7175,0.0148,0.2752,0.7175,0.5771,0.5771,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",41,28,22,7,41,28,22,7,0.010,0.683,0.537,0.171,0.010,0.683,0.537,0.171
"Burlington Police","2 - Black",Burlington," Black",2015,police,"Burlington Police",TRUE,454,4834,8,174,283,350,4131,2384,0.0640000,0.094,1.467,1,0.0176,0.3833,0.6233,0.0148,0.2752,0.7175,0.7709,0.5771,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",10,4,3,0,41,28,22,7,0.022,0.400,0.300,0.000,0.010,0.683,0.537,0.171
"Burlington Police","3 - Asian",Burlington," Asian",2015,police,"Burlington Police",TRUE,209,4834,2,58,147,156,4131,2384,0.0540000,0.043,0.801,1,0.0096,0.2775,0.7033,0.0148,0.2752,0.7175,0.7464,0.5771,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",0,0,0,0,41,28,22,7,0.000,0.000,0.000,0.000,0.010,0.683,0.537,0.171
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2015,police,"Burlington Police",TRUE,33,4834,0,8,25,25,4131,2384,0.0090000,0.007,0.759,1,0.0000,0.2424,0.7576,0.0148,0.2752,0.7175,0.7576,0.5771,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",2,0,0,0,41,28,22,7,0.061,0.000,0.000,0.000,0.010,0.683,0.537,0.171
"Burlington Police","1 - White",Burlington," White",2016,police,"Burlington Police",TRUE,4454,5133,39,1052,2970,2320,4454,2320,0.8730000,0.868,0.994,1,0.0088,0.2362,0.6668,0.0088,0.2362,0.6668,0.5209,0.5209,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",83,64,33,5,83,64,33,5,0.019,0.771,0.398,0.060,0.019,0.771,0.398,0.060
"Burlington Police","2 - Black",Burlington," Black",2016,police,"Burlington Police",TRUE,445,5133,3,134,265,275,4454,2320,0.0640000,0.087,1.355,1,0.0067,0.3011,0.5955,0.0088,0.2362,0.6668,0.6180,0.5209,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",33,23,13,1,83,64,33,5,0.074,0.697,0.394,0.030,0.019,0.771,0.398,0.060
"Burlington Police","3 - Asian",Burlington," Asian",2016,police,"Burlington Police",TRUE,207,5133,1,59,125,110,4454,2320,0.0540000,0.040,0.747,1,0.0048,0.2850,0.6039,0.0088,0.2362,0.6668,0.5314,0.5209,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",4,2,2,1,83,64,33,5,0.019,0.500,0.500,0.250,0.019,0.771,0.398,0.060
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2016,police,"Burlington Police",TRUE,27,5133,1,13,15,20,4454,2320,0.0090000,0.005,0.584,1,0.0370,0.4815,0.5556,0.0088,0.2362,0.6668,0.7407,0.5209,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",3,2,2,1,83,64,33,5,0.111,0.667,0.667,0.333,0.019,0.771,0.398,0.060
"Burlington Police","1 - White",Burlington," White",2017,police,"Burlington Police",TRUE,2818,3324,24,504,2101,1448,2818,1448,0.8730000,0.848,0.971,1,0.0085,0.1789,0.7456,0.0085,0.1789,0.7456,0.5138,0.5138,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",51,41,26,4,51,41,26,4,0.018,0.804,0.510,0.078,0.018,0.804,0.510,0.078
"Burlington Police","2 - Black",Burlington," Black",2017,police,"Burlington Police",TRUE,320,3324,7,77,223,228,2818,1448,0.0640000,0.096,1.504,1,0.0219,0.2406,0.6969,0.0085,0.1789,0.7456,0.7125,0.5138,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",23,19,14,3,51,41,26,4,0.072,0.826,0.609,0.130,0.018,0.804,0.510,0.078
"Burlington Police","3 - Asian",Burlington," Asian",2017,police,"Burlington Police",TRUE,156,3324,2,29,121,85,2818,1448,0.0540000,0.047,0.869,1,0.0128,0.1859,0.7756,0.0085,0.1789,0.7456,0.5449,0.5138,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",1,1,1,1,51,41,26,4,0.006,1.000,1.000,1.000,0.018,0.804,0.510,0.078
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2017,police,"Burlington Police",TRUE,30,3324,0,14,20,16,2818,1448,0.0090000,0.009,1.003,1,0.0000,0.4667,0.6667,0.0085,0.1789,0.7456,0.5333,0.5138,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",0,0,0,0,51,41,26,4,0.000,0.000,0.000,0.000,0.018,0.804,0.510,0.078
"Burlington Police","1 - White",Burlington," White",2018,police,"Burlington Police",TRUE,2233,2584,12,367,1797,1207,2233,1207,0.8730000,0.864,0.990,1,0.0054,0.1644,0.8047,0.0054,0.1644,0.8047,0.5405,0.5405,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",27,21,7,0,27,21,7,0,0.012,0.778,0.259,0.000,0.012,0.778,0.259,0.000
"Burlington Police","2 - Black",Burlington," Black",2018,police,"Burlington Police",TRUE,218,2584,6,53,168,171,2233,1207,0.0640000,0.084,1.318,1,0.0275,0.2431,0.7706,0.0054,0.1644,0.8047,0.7844,0.5405,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58FAAC,Unused,"Chittenden County",14,11,10,4,27,21,7,0,0.064,0.786,0.714,0.286,0.012,0.778,0.259,0.000
"Burlington Police","3 - Asian",Burlington," Asian",2018,police,"Burlington Police",TRUE,112,2584,1,20,87,71,2233,1207,0.0540000,0.043,0.803,1,0.0089,0.1786,0.7768,0.0054,0.1644,0.8047,0.6339,0.5405,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#9F81F7,Unused,"Chittenden County",0,0,0,0,27,21,7,0,0.000,0.000,0.000,0.000,0.012,0.778,0.259,0.000
"Burlington Police","5 - Hispanic",Burlington," Hispanic",2018,police,"Burlington Police",TRUE,21,2584,0,7,15,16,2233,1207,0.0090000,0.008,0.903,1,0.0000,0.3333,0.7143,0.0054,0.1644,0.8047,0.7619,0.5405,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#F7D358,Unused,"Chittenden County",0,0,0,0,27,21,7,0,0.000,0.000,0.000,0.000,0.012,0.778,0.259,0.000
"Burlington Police","1 - White",Burlington," White",2019,police,"Burlington Police",TRUE,1620,1929,9,248,1350,888,1620,888,0.8730000,0.840,0.962,1,0.0056,0.1531,0.8333,0.0056,0.1531,0.8333,0.5481,0.5481,0.0,0.0,0.0,0.0,0.0,"Burlington Police",#58ACFA,Unused,"Chittenden County",8,6,3,1,8,6,3,1,0.005,0.750,0.375,0.125,0.005,0.750,0.375,0.125
